date,property_id,property_name,unit_number,resident_id,resident_name,monthly_rent
2025-02-15,3,Oakwood Care Community,P3-U22,,,0
2025-02-15,3,Oakwood Care Community,P3-U23,98,Resident98 Last98,6076
2025-02-15,3,Oakwood Care Community,P3-U24,,,0
2025-02-15,3,Oakwood Care Community,P3-U25,,,0
2025-02-15,3,Oakwood Care Community,P3-U26,,,0
2025-02-15,3,Oakwood Care Community,P3-U27,,,0
2025-02-15,3,Oakwood Care Community,P3-U28,,,0
2025-02-15,3,Oakwood Care Community,P3-U29,101,Resident101 Last101,6030
2025-02-15,3,Oakwood Care Community,P3-U30,107,Resident107 Last107,5431
2025-02-15,3,Oakwood Care Community,P3-U31,,,0
2025-02-15,3,Oakwood Care Community,P3-U32,108,Resident108 Last108,6069
2025-02-15,3,Oakwood Care Community,P3-U33,,,0
2025-02-15,3,Oakwood Care Community,P3-U34,103,Resident103 Last103,3688
2025-02-15,3,Oakwood Care Community,P3-U35,90,Resident90 Last90,6169
2025-02-15,3,Oakwood Care Community,P3-U36,93,Resident93 Last93,6092
2025-02-15,3,Oakwood Care Community,P3-U37,,,0
2025-02-15,3,Oakwood Care Community,P3-U38,104,Resident104 Last104,3957
2025-02-15,3,Oakwood Care Community,P3-U39,87,Resident87 Last87,6560
2025-02-15,3,Oakwood Care Community,P3-U40,,,0
2025-02-15,3,Oakwood Care Community,P3-U41,89,Resident89 Last89,6644
2025-02-15,3,Oakwood Care Community,P3-U42,,,0
2025-02-15,3,Oakwood Care Community,P3-U43,,,0
2025-02-15,3,Oakwood Care Community,P3-U44,109,Resident109 Last109,6463
2025-02-15,3,Oakwood Care Community,P3-U45,,,0
2025-02-15,3,Oakwood Care Community,P3-U46,84,Resident84 Last84,6512
2025-02-15,3,Oakwood Care Community,P3-U47,94,Resident94 Last94,5961
2025-02-15,3,Oakwood Care Community,P3-U48,,,0
2025-02-15,3,Oakwood Care Community,P3-U49,111,Resident111 Last111,6834
2025-02-15,3,Oakwood Care Community,P3-U50,,,0
2025-02-16,1,Sunset Gardens,P1-U01,,,0
2025-02-16,1,Sunset Gardens,P1-U02,,,0
2025-02-16,1,Sunset Gardens,P1-U03,,,0
2025-02-16,1,Sunset Gardens,P1-U04,14,Resident14 Last14,6603
2025-02-16,1,Sunset Gardens,P1-U05,5,Resident5 Last5,6208
2025-02-16,1,Sunset Gardens,P1-U06,,,0
2025-02-16,1,Sunset Gardens,P1-U07,,,0
2025-02-16,1,Sunset Gardens,P1-U08,,,0
2025-02-16,1,Sunset Gardens,P1-U09,,,0
2025-02-16,1,Sunset Gardens,P1-U10,8,Resident8 Last8,3777
2025-02-16,1,Sunset Gardens,P1-U11,,,0
2025-02-16,1,Sunset Gardens,P1-U12,4,Resident4 Last4,7274
2025-02-16,1,Sunset Gardens,P1-U13,,,0
2025-02-16,1,Sunset Gardens,P1-U14,35,Resident35 Last35,3138
2025-02-16,1,Sunset Gardens,P1-U15,,,0
2025-02-16,1,Sunset Gardens,P1-U16,,,0
2025-02-16,1,Sunset Gardens,P1-U17,10,Resident10 Last10,7089
2025-02-16,1,Sunset Gardens,P1-U18,,,0
2025-02-16,1,Sunset Gardens,P1-U19,22,Resident22 Last22,6539
2025-02-16,1,Sunset Gardens,P1-U20,3,Resident3 Last3,5593
2025-02-16,1,Sunset Gardens,P1-U21,28,Resident28 Last28,4757
2025-02-16,1,Sunset Gardens,P1-U22,12,Resident12 Last12,6144
2025-02-16,1,Sunset Gardens,P1-U23,29,Resident29 Last29,5838
2025-02-16,1,Sunset Gardens,P1-U24,2,Resident2 Last2,6264
2025-02-16,1,Sunset Gardens,P1-U25,18,Resident18 Last18,5458
2025-02-16,1,Sunset Gardens,P1-U26,,,0
2025-02-16,1,Sunset Gardens,P1-U27,,,0
2025-02-16,1,Sunset Gardens,P1-U28,,,0
2025-02-16,1,Sunset Gardens,P1-U29,27,Resident27 Last27,5675
2025-02-16,1,Sunset Gardens,P1-U30,9,Resident9 Last9,5640
2025-02-16,1,Sunset Gardens,P1-U31,,,0
2025-02-16,1,Sunset Gardens,P1-U32,,,0
2025-02-16,1,Sunset Gardens,P1-U33,33,Resident33 Last33,3460
2025-02-16,1,Sunset Gardens,P1-U34,,,0
2025-02-16,1,Sunset Gardens,P1-U35,,,0
2025-02-16,1,Sunset Gardens,P1-U36,19,Resident19 Last19,6893
2025-02-16,1,Sunset Gardens,P1-U37,,,0
2025-02-16,1,Sunset Gardens,P1-U38,,,0
2025-02-16,1,Sunset Gardens,P1-U39,,,0
2025-02-16,1,Sunset Gardens,P1-U40,15,Resident15 Last15,5695
2025-02-16,1,Sunset Gardens,P1-U41,,,0
2025-02-16,1,Sunset Gardens,P1-U42,25,Resident25 Last25,3039
2025-02-16,1,Sunset Gardens,P1-U43,30,Resident30 Last30,6475
2025-02-16,1,Sunset Gardens,P1-U44,21,Resident21 Last21,6453
2025-02-16,1,Sunset Gardens,P1-U45,,,0
2025-02-16,1,Sunset Gardens,P1-U46,6,Resident6 Last6,5872
2025-02-16,1,Sunset Gardens,P1-U47,31,Resident31 Last31,6912
2025-02-16,1,Sunset Gardens,P1-U48,37,Resident37 Last37,4997
2025-02-16,1,Sunset Gardens,P1-U49,24,Resident24 Last24,6094
2025-02-16,1,Sunset Gardens,P1-U50,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U01,56,Resident56 Last56,4298
2025-02-16,2,Meadowbrook Senior Living,P2-U02,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U03,63,Resident63 Last63,3746
2025-02-16,2,Meadowbrook Senior Living,P2-U04,79,Resident79 Last79,4102
2025-02-16,2,Meadowbrook Senior Living,P2-U05,39,Resident39 Last39,4888
2025-02-16,2,Meadowbrook Senior Living,P2-U06,67,Resident67 Last67,3332
2025-02-16,2,Meadowbrook Senior Living,P2-U07,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U08,64,Resident64 Last64,3732
2025-02-16,2,Meadowbrook Senior Living,P2-U09,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U10,44,Resident44 Last44,4217
2025-02-16,2,Meadowbrook Senior Living,P2-U11,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U12,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U13,72,Resident72 Last72,3672
2025-02-16,2,Meadowbrook Senior Living,P2-U14,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U15,65,Resident65 Last65,5224
2025-02-16,2,Meadowbrook Senior Living,P2-U16,73,Resident73 Last73,6071
2025-02-16,2,Meadowbrook Senior Living,P2-U17,51,Resident51 Last51,3897
2025-02-16,2,Meadowbrook Senior Living,P2-U18,61,Resident61 Last61,6915
2025-02-16,2,Meadowbrook Senior Living,P2-U19,47,Resident47 Last47,4321
2025-02-16,2,Meadowbrook Senior Living,P2-U20,46,Resident46 Last46,5143
2025-02-16,2,Meadowbrook Senior Living,P2-U21,58,Resident58 Last58,5066
2025-02-16,2,Meadowbrook Senior Living,P2-U22,75,Resident75 Last75,6034
2025-02-16,2,Meadowbrook Senior Living,P2-U23,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U24,57,Resident57 Last57,7232
2025-02-16,2,Meadowbrook Senior Living,P2-U25,48,Resident48 Last48,7416
2025-02-16,2,Meadowbrook Senior Living,P2-U26,76,Resident76 Last76,4221
2025-02-16,2,Meadowbrook Senior Living,P2-U27,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U28,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U29,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U30,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U31,50,Resident50 Last50,3714
2025-02-16,2,Meadowbrook Senior Living,P2-U32,66,Resident66 Last66,7034
2025-02-16,2,Meadowbrook Senior Living,P2-U33,42,Resident42 Last42,4040
2025-02-16,2,Meadowbrook Senior Living,P2-U34,38,Resident38 Last38,5996
2025-02-16,2,Meadowbrook Senior Living,P2-U35,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U36,41,Resident41 Last41,4196
2025-02-16,2,Meadowbrook Senior Living,P2-U37,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U38,40,Resident40 Last40,5610
2025-02-16,2,Meadowbrook Senior Living,P2-U39,55,Resident55 Last55,4238
2025-02-16,2,Meadowbrook Senior Living,P2-U40,60,Resident60 Last60,6648
2025-02-16,2,Meadowbrook Senior Living,P2-U41,74,Resident74 Last74,6227
2025-02-16,2,Meadowbrook Senior Living,P2-U42,77,Resident77 Last77,5547
2025-02-16,2,Meadowbrook Senior Living,P2-U43,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U44,54,Resident54 Last54,3236
2025-02-16,2,Meadowbrook Senior Living,P2-U45,62,Resident62 Last62,5631
2025-02-16,2,Meadowbrook Senior Living,P2-U46,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U47,,,0
2025-02-16,2,Meadowbrook Senior Living,P2-U48,53,Resident53 Last53,4358
2025-02-16,2,Meadowbrook Senior Living,P2-U49,78,Resident78 Last78,5021
2025-02-16,2,Meadowbrook Senior Living,P2-U50,,,0
2025-02-16,3,Oakwood Care Community,P3-U01,99,Resident99 Last99,6679
2025-02-16,3,Oakwood Care Community,P3-U02,85,Resident85 Last85,5511
2025-02-16,3,Oakwood Care Community,P3-U03,82,Resident82 Last82,3501
2025-02-16,3,Oakwood Care Community,P3-U04,83,Resident83 Last83,3848
2025-02-16,3,Oakwood Care Community,P3-U05,,,0
2025-02-16,3,Oakwood Care Community,P3-U06,105,Resident105 Last105,3806
2025-02-16,3,Oakwood Care Community,P3-U07,96,Resident96 Last96,6946
2025-02-16,3,Oakwood Care Community,P3-U08,,,0
2025-02-16,3,Oakwood Care Community,P3-U09,,,0
2025-02-16,3,Oakwood Care Community,P3-U10,102,Resident102 Last102,3449
2025-02-16,3,Oakwood Care Community,P3-U11,91,Resident91 Last91,6413
2025-02-16,3,Oakwood Care Community,P3-U12,86,Resident86 Last86,3870
2025-02-16,3,Oakwood Care Community,P3-U13,,,0
2025-02-16,3,Oakwood Care Community,P3-U14,110,Resident110 Last110,3716
2025-02-16,3,Oakwood Care Community,P3-U15,88,Resident88 Last88,6434
2025-02-16,3,Oakwood Care Community,P3-U16,92,Resident92 Last92,6039
2025-02-16,3,Oakwood Care Community,P3-U17,80,Resident80 Last80,6081
2025-02-16,3,Oakwood Care Community,P3-U18,100,Resident100 Last100,6111
2025-02-16,3,Oakwood Care Community,P3-U19,,,0
2025-02-16,3,Oakwood Care Community,P3-U20,,,0
2025-02-16,3,Oakwood Care Community,P3-U21,,,0
2025-02-16,3,Oakwood Care Community,P3-U22,,,0
2025-02-16,3,Oakwood Care Community,P3-U23,98,Resident98 Last98,6076
2025-02-16,3,Oakwood Care Community,P3-U24,,,0
2025-02-16,3,Oakwood Care Community,P3-U25,,,0
2025-02-16,3,Oakwood Care Community,P3-U26,,,0
2025-02-16,3,Oakwood Care Community,P3-U27,,,0
2025-02-16,3,Oakwood Care Community,P3-U28,,,0
2025-02-16,3,Oakwood Care Community,P3-U29,101,Resident101 Last101,6030
2025-02-16,3,Oakwood Care Community,P3-U30,107,Resident107 Last107,5431
2025-02-16,3,Oakwood Care Community,P3-U31,,,0
2025-02-16,3,Oakwood Care Community,P3-U32,108,Resident108 Last108,6069
2025-02-16,3,Oakwood Care Community,P3-U33,,,0
2025-02-16,3,Oakwood Care Community,P3-U34,103,Resident103 Last103,3688
2025-02-16,3,Oakwood Care Community,P3-U35,90,Resident90 Last90,6169
2025-02-16,3,Oakwood Care Community,P3-U36,93,Resident93 Last93,6092
2025-02-16,3,Oakwood Care Community,P3-U37,,,0
2025-02-16,3,Oakwood Care Community,P3-U38,104,Resident104 Last104,3957
2025-02-16,3,Oakwood Care Community,P3-U39,87,Resident87 Last87,6560
2025-02-16,3,Oakwood Care Community,P3-U40,,,0
2025-02-16,3,Oakwood Care Community,P3-U41,89,Resident89 Last89,6644
2025-02-16,3,Oakwood Care Community,P3-U42,,,0
2025-02-16,3,Oakwood Care Community,P3-U43,,,0
2025-02-16,3,Oakwood Care Community,P3-U44,109,Resident109 Last109,6463
2025-02-16,3,Oakwood Care Community,P3-U45,,,0
2025-02-16,3,Oakwood Care Community,P3-U46,84,Resident84 Last84,6512
2025-02-16,3,Oakwood Care Community,P3-U47,94,Resident94 Last94,5961
2025-02-16,3,Oakwood Care Community,P3-U48,,,0
2025-02-16,3,Oakwood Care Community,P3-U49,111,Resident111 Last111,6834
2025-02-16,3,Oakwood Care Community,P3-U50,,,0
2025-02-17,1,Sunset Gardens,P1-U01,,,0
2025-02-17,1,Sunset Gardens,P1-U02,,,0
2025-02-17,1,Sunset Gardens,P1-U03,,,0
2025-02-17,1,Sunset Gardens,P1-U04,14,Resident14 Last14,6603
2025-02-17,1,Sunset Gardens,P1-U05,5,Resident5 Last5,6208
2025-02-17,1,Sunset Gardens,P1-U06,,,0
2025-02-17,1,Sunset Gardens,P1-U07,,,0
2025-02-17,1,Sunset Gardens,P1-U08,,,0
2025-02-17,1,Sunset Gardens,P1-U09,,,0
2025-02-17,1,Sunset Gardens,P1-U10,8,Resident8 Last8,3777
2025-02-17,1,Sunset Gardens,P1-U11,,,0
2025-02-17,1,Sunset Gardens,P1-U12,4,Resident4 Last4,7274
2025-02-17,1,Sunset Gardens,P1-U13,,,0
2025-02-17,1,Sunset Gardens,P1-U14,35,Resident35 Last35,3138
2025-02-17,1,Sunset Gardens,P1-U15,,,0
2025-02-17,1,Sunset Gardens,P1-U16,,,0
2025-02-17,1,Sunset Gardens,P1-U17,10,Resident10 Last10,7089
2025-02-17,1,Sunset Gardens,P1-U18,,,0
2025-02-17,1,Sunset Gardens,P1-U19,22,Resident22 Last22,6539
2025-02-17,1,Sunset Gardens,P1-U20,3,Resident3 Last3,5593
2025-02-17,1,Sunset Gardens,P1-U21,28,Resident28 Last28,4757
2025-02-17,1,Sunset Gardens,P1-U22,12,Resident12 Last12,6144
2025-02-17,1,Sunset Gardens,P1-U23,29,Resident29 Last29,5838
2025-02-17,1,Sunset Gardens,P1-U24,2,Resident2 Last2,6264
2025-02-17,1,Sunset Gardens,P1-U25,18,Resident18 Last18,5458
2025-02-17,1,Sunset Gardens,P1-U26,,,0
2025-02-17,1,Sunset Gardens,P1-U27,,,0
2025-02-17,1,Sunset Gardens,P1-U28,,,0
2025-02-17,1,Sunset Gardens,P1-U29,27,Resident27 Last27,5675
2025-02-17,1,Sunset Gardens,P1-U30,9,Resident9 Last9,5640
2025-02-17,1,Sunset Gardens,P1-U31,,,0
2025-02-17,1,Sunset Gardens,P1-U32,,,0
2025-02-17,1,Sunset Gardens,P1-U33,33,Resident33 Last33,3460
2025-02-17,1,Sunset Gardens,P1-U34,,,0
2025-02-17,1,Sunset Gardens,P1-U35,,,0
2025-02-17,1,Sunset Gardens,P1-U36,19,Resident19 Last19,6893
2025-02-17,1,Sunset Gardens,P1-U37,,,0
2025-02-17,1,Sunset Gardens,P1-U38,,,0
2025-02-17,1,Sunset Gardens,P1-U39,,,0
2025-02-17,1,Sunset Gardens,P1-U40,15,Resident15 Last15,5695
2025-02-17,1,Sunset Gardens,P1-U41,,,0
2025-02-17,1,Sunset Gardens,P1-U42,25,Resident25 Last25,3039
2025-02-17,1,Sunset Gardens,P1-U43,30,Resident30 Last30,6475
2025-02-17,1,Sunset Gardens,P1-U44,21,Resident21 Last21,6453
2025-02-17,1,Sunset Gardens,P1-U45,,,0
2025-02-17,1,Sunset Gardens,P1-U46,6,Resident6 Last6,5872
2025-02-17,1,Sunset Gardens,P1-U47,31,Resident31 Last31,6912
2025-02-17,1,Sunset Gardens,P1-U48,37,Resident37 Last37,4997
2025-02-17,1,Sunset Gardens,P1-U49,24,Resident24 Last24,6094
2025-02-17,1,Sunset Gardens,P1-U50,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U01,56,Resident56 Last56,4298
2025-02-17,2,Meadowbrook Senior Living,P2-U02,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U03,63,Resident63 Last63,3746
2025-02-17,2,Meadowbrook Senior Living,P2-U04,79,Resident79 Last79,4102
2025-02-17,2,Meadowbrook Senior Living,P2-U05,39,Resident39 Last39,4888
2025-02-17,2,Meadowbrook Senior Living,P2-U06,67,Resident67 Last67,3332
2025-02-17,2,Meadowbrook Senior Living,P2-U07,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U08,64,Resident64 Last64,3732
2025-02-17,2,Meadowbrook Senior Living,P2-U09,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U10,44,Resident44 Last44,4217
2025-02-17,2,Meadowbrook Senior Living,P2-U11,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U12,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U13,72,Resident72 Last72,3672
2025-02-17,2,Meadowbrook Senior Living,P2-U14,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U15,65,Resident65 Last65,5224
2025-02-17,2,Meadowbrook Senior Living,P2-U16,73,Resident73 Last73,6071
2025-02-17,2,Meadowbrook Senior Living,P2-U17,51,Resident51 Last51,3897
2025-02-17,2,Meadowbrook Senior Living,P2-U18,61,Resident61 Last61,6915
2025-02-17,2,Meadowbrook Senior Living,P2-U19,47,Resident47 Last47,4321
2025-02-17,2,Meadowbrook Senior Living,P2-U20,46,Resident46 Last46,5143
2025-02-17,2,Meadowbrook Senior Living,P2-U21,58,Resident58 Last58,5066
2025-02-17,2,Meadowbrook Senior Living,P2-U22,75,Resident75 Last75,6034
2025-02-17,2,Meadowbrook Senior Living,P2-U23,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U24,57,Resident57 Last57,7232
2025-02-17,2,Meadowbrook Senior Living,P2-U25,48,Resident48 Last48,7416
2025-02-17,2,Meadowbrook Senior Living,P2-U26,76,Resident76 Last76,4221
2025-02-17,2,Meadowbrook Senior Living,P2-U27,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U28,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U29,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U30,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U31,50,Resident50 Last50,3714
2025-02-17,2,Meadowbrook Senior Living,P2-U32,66,Resident66 Last66,7034
2025-02-17,2,Meadowbrook Senior Living,P2-U33,42,Resident42 Last42,4040
2025-02-17,2,Meadowbrook Senior Living,P2-U34,38,Resident38 Last38,5996
2025-02-17,2,Meadowbrook Senior Living,P2-U35,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U36,41,Resident41 Last41,4196
2025-02-17,2,Meadowbrook Senior Living,P2-U37,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U38,40,Resident40 Last40,5610
2025-02-17,2,Meadowbrook Senior Living,P2-U39,55,Resident55 Last55,4238
2025-02-17,2,Meadowbrook Senior Living,P2-U40,60,Resident60 Last60,6648
2025-02-17,2,Meadowbrook Senior Living,P2-U41,74,Resident74 Last74,6227
2025-02-17,2,Meadowbrook Senior Living,P2-U42,77,Resident77 Last77,5547
2025-02-17,2,Meadowbrook Senior Living,P2-U43,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U44,54,Resident54 Last54,3236
2025-02-17,2,Meadowbrook Senior Living,P2-U45,62,Resident62 Last62,5631
2025-02-17,2,Meadowbrook Senior Living,P2-U46,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U47,,,0
2025-02-17,2,Meadowbrook Senior Living,P2-U48,53,Resident53 Last53,4358
2025-02-17,2,Meadowbrook Senior Living,P2-U49,78,Resident78 Last78,5021
2025-02-17,2,Meadowbrook Senior Living,P2-U50,,,0
2025-02-17,3,Oakwood Care Community,P3-U01,99,Resident99 Last99,6679
2025-02-17,3,Oakwood Care Community,P3-U02,85,Resident85 Last85,5511
2025-02-17,3,Oakwood Care Community,P3-U03,82,Resident82 Last82,3501
2025-02-17,3,Oakwood Care Community,P3-U04,83,Resident83 Last83,3848
2025-02-17,3,Oakwood Care Community,P3-U05,,,0
2025-02-17,3,Oakwood Care Community,P3-U06,105,Resident105 Last105,3806
2025-02-17,3,Oakwood Care Community,P3-U07,96,Resident96 Last96,6946
2025-02-17,3,Oakwood Care Community,P3-U08,,,0
2025-02-17,3,Oakwood Care Community,P3-U09,,,0
2025-02-17,3,Oakwood Care Community,P3-U10,102,Resident102 Last102,3449
2025-02-17,3,Oakwood Care Community,P3-U11,91,Resident91 Last91,6413
2025-02-17,3,Oakwood Care Community,P3-U12,86,Resident86 Last86,3870
2025-02-17,3,Oakwood Care Community,P3-U13,,,0
2025-02-17,3,Oakwood Care Community,P3-U14,110,Resident110 Last110,3716
2025-02-17,3,Oakwood Care Community,P3-U15,88,Resident88 Last88,6434
2025-02-17,3,Oakwood Care Community,P3-U16,92,Resident92 Last92,6039
2025-02-17,3,Oakwood Care Community,P3-U17,80,Resident80 Last80,6081
2025-02-17,3,Oakwood Care Community,P3-U18,100,Resident100 Last100,6111
2025-02-17,3,Oakwood Care Community,P3-U19,,,0
2025-02-17,3,Oakwood Care Community,P3-U20,,,0
2025-02-17,3,Oakwood Care Community,P3-U21,,,0
2025-02-17,3,Oakwood Care Community,P3-U22,,,0
2025-02-17,3,Oakwood Care Community,P3-U23,98,Resident98 Last98,6076
2025-02-17,3,Oakwood Care Community,P3-U24,,,0
2025-02-17,3,Oakwood Care Community,P3-U25,,,0
2025-02-17,3,Oakwood Care Community,P3-U26,,,0
2025-02-17,3,Oakwood Care Community,P3-U27,,,0
2025-02-17,3,Oakwood Care Community,P3-U28,,,0
2025-02-17,3,Oakwood Care Community,P3-U29,101,Resident101 Last101,6030
2025-02-17,3,Oakwood Care Community,P3-U30,107,Resident107 Last107,5431
2025-02-17,3,Oakwood Care Community,P3-U31,,,0
2025-02-17,3,Oakwood Care Community,P3-U32,108,Resident108 Last108,6069
2025-02-17,3,Oakwood Care Community,P3-U33,,,0
2025-02-17,3,Oakwood Care Community,P3-U34,103,Resident103 Last103,3688
2025-02-17,3,Oakwood Care Community,P3-U35,90,Resident90 Last90,6169
2025-02-17,3,Oakwood Care Community,P3-U36,93,Resident93 Last93,6092
2025-02-17,3,Oakwood Care Community,P3-U37,,,0
2025-02-17,3,Oakwood Care Community,P3-U38,104,Resident104 Last104,3957
2025-02-17,3,Oakwood Care Community,P3-U39,87,Resident87 Last87,6560
2025-02-17,3,Oakwood Care Community,P3-U40,,,0
2025-02-17,3,Oakwood Care Community,P3-U41,89,Resident89 Last89,6644
2025-02-17,3,Oakwood Care Community,P3-U42,,,0
2025-02-17,3,Oakwood Care Community,P3-U43,,,0
2025-02-17,3,Oakwood Care Community,P3-U44,109,Resident109 Last109,6463
2025-02-17,3,Oakwood Care Community,P3-U45,,,0
2025-02-17,3,Oakwood Care Community,P3-U46,84,Resident84 Last84,6512
2025-02-17,3,Oakwood Care Community,P3-U47,94,Resident94 Last94,5961
2025-02-17,3,Oakwood Care Community,P3-U48,,,0
2025-02-17,3,Oakwood Care Community,P3-U49,111,Resident111 Last111,6834
2025-02-17,3,Oakwood Care Community,P3-U50,,,0
2025-02-18,1,Sunset Gardens,P1-U01,,,0
2025-02-18,1,Sunset Gardens,P1-U02,,,0
2025-02-18,1,Sunset Gardens,P1-U03,,,0
2025-02-18,1,Sunset Gardens,P1-U04,14,Resident14 Last14,6603
2025-02-18,1,Sunset Gardens,P1-U05,5,Resident5 Last5,6208
2025-02-18,1,Sunset Gardens,P1-U06,,,0
2025-02-18,1,Sunset Gardens,P1-U07,,,0
2025-02-18,1,Sunset Gardens,P1-U08,,,0
2025-02-18,1,Sunset Gardens,P1-U09,,,0
2025-02-18,1,Sunset Gardens,P1-U10,8,Resident8 Last8,3777
2025-02-18,1,Sunset Gardens,P1-U11,,,0
2025-02-18,1,Sunset Gardens,P1-U12,4,Resident4 Last4,7274
2025-02-18,1,Sunset Gardens,P1-U13,,,0
2025-02-18,1,Sunset Gardens,P1-U14,35,Resident35 Last35,3138
2025-02-18,1,Sunset Gardens,P1-U15,,,0
2025-02-18,1,Sunset Gardens,P1-U16,,,0
2025-02-18,1,Sunset Gardens,P1-U17,10,Resident10 Last10,7089
2025-02-18,1,Sunset Gardens,P1-U18,,,0
2025-02-18,1,Sunset Gardens,P1-U19,22,Resident22 Last22,6539
2025-02-18,1,Sunset Gardens,P1-U20,3,Resident3 Last3,5593
2025-02-18,1,Sunset Gardens,P1-U21,28,Resident28 Last28,4757
2025-02-18,1,Sunset Gardens,P1-U22,12,Resident12 Last12,6144
2025-02-18,1,Sunset Gardens,P1-U23,29,Resident29 Last29,5838
2025-02-18,1,Sunset Gardens,P1-U24,2,Resident2 Last2,6264
2025-02-18,1,Sunset Gardens,P1-U25,18,Resident18 Last18,5458
2025-02-18,1,Sunset Gardens,P1-U26,,,0
2025-02-18,1,Sunset Gardens,P1-U27,,,0
2025-02-18,1,Sunset Gardens,P1-U28,,,0
2025-02-18,1,Sunset Gardens,P1-U29,27,Resident27 Last27,5675
2025-02-18,1,Sunset Gardens,P1-U30,9,Resident9 Last9,5640
2025-02-18,1,Sunset Gardens,P1-U31,,,0
2025-02-18,1,Sunset Gardens,P1-U32,,,0
2025-02-18,1,Sunset Gardens,P1-U33,33,Resident33 Last33,3460
2025-02-18,1,Sunset Gardens,P1-U34,,,0
2025-02-18,1,Sunset Gardens,P1-U35,,,0
2025-02-18,1,Sunset Gardens,P1-U36,19,Resident19 Last19,6893
2025-02-18,1,Sunset Gardens,P1-U37,,,0
2025-02-18,1,Sunset Gardens,P1-U38,,,0
2025-02-18,1,Sunset Gardens,P1-U39,,,0
2025-02-18,1,Sunset Gardens,P1-U40,15,Resident15 Last15,5695
2025-02-18,1,Sunset Gardens,P1-U41,,,0
2025-02-18,1,Sunset Gardens,P1-U42,25,Resident25 Last25,3039
2025-02-18,1,Sunset Gardens,P1-U43,30,Resident30 Last30,6475
2025-02-18,1,Sunset Gardens,P1-U44,21,Resident21 Last21,6453
2025-02-18,1,Sunset Gardens,P1-U45,,,0
2025-02-18,1,Sunset Gardens,P1-U46,6,Resident6 Last6,5872
2025-02-18,1,Sunset Gardens,P1-U47,31,Resident31 Last31,6912
2025-02-18,1,Sunset Gardens,P1-U48,37,Resident37 Last37,4997
2025-02-18,1,Sunset Gardens,P1-U49,24,Resident24 Last24,6094
2025-02-18,1,Sunset Gardens,P1-U50,,,0
2025-02-18,2,Meadowbrook Senior Living,P2-U01,56,Resident56 Last56,4298
2025-02-18,2,Meadowbrook Senior Living,P2-U02,,,0
2025-02-18,2,Meadowbrook Senior Living,P2-U03,63,Resident63 Last63,3746
2025-02-18,2,Meadowbrook Senior Living,P2-U04,79,Resident79 Last79,4102
2025-02-18,2,Meadowbrook Senior Living,P2-U05,39,Resident39 Last39,4888
2025-02-18,2,Meadowbrook Senior Living,P2-U06,67,Resident67 Last67,3332
2025-02-18,2,Meadowbrook Senior Living,P2-U07,,,0
2025-02-18,2,Meadowbrook Senior Living,P2-U08,64,Resident64 Last64,3732
2025-02-18,2,Meadowbrook Senior Living,P2-U09,,,0
2025-02-18,2,Meadowbrook Senior Living,P2-U10,44,Resident44 Last44,4217
2025-02-18,2,Meadowbrook Senior Living,P2-U11,,,0
2025-02-18,2,Meadowbrook Senior Living,P2-U12,,,0
2025-02-18,2,Meadowbrook Senior Living,P2-U13,72,Resident72 Last72,3672
2025-02-18,2,Meadowbrook Senior Living,P2-U14,,,0
2025-02-18,2,Meadowbrook Senior Living,P2-U15,65,Resident65 Last65,5224
2025-02-18,2,Meadowbrook Senior Living,P2-U16,73,Resident73 Last73,6071
2025-02-18,2,Meadowbrook Senior Living,P2-U17,51,Resident51 Last51,3897
2025-02-18,2,Meadowbrook Senior Living,P2-U18,61,Resident61 Last61,6915
